T,N,degree,epsilon,m_psi
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,4.500000000000000111e-01,9.999989999999999712e-01
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,5.000000000000000000e-01,9.999989999999999712e-01
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,5.500000000000000444e-01,9.999959999999999960e-01
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,6.000000000000000888e-01,9.999949999999999672e-01
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,6.500000000000000222e-01,1.611129999999999897e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,7.000000000000000666e-01,2.454609999999999865e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,7.500000000000000000e-01,1.887940000000000061e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,8.000000000000000444e-01,1.544430000000000065e-03
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,8.500000000000000888e-01,8.289869999999999964e-04
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,9.000000000000000222e-01,4.601970000000000257e-04
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,9.500000000000000666e-01,7.509259999999999590e-04
6.500000000000000222e-01,2.000000000000000000e+03,2.600000000000000000e+01,1.000000000000000000e+00,1.061059999999999955e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,5.500000000000000444e-01,9.999989999999999712e-01
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,6.000000000000000888e-01,9.999989999999999712e-01
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,6.500000000000000222e-01,5.288140000000000202e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,7.000000000000000666e-01,1.356360000000000031e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,7.500000000000000000e-01,2.582790000000000172e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,8.000000000000000444e-01,3.505110000000000192e-04
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,8.500000000000000888e-01,8.220579999999999684e-04
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,9.000000000000000222e-01,3.903010000000000160e-04
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,9.500000000000000666e-01,1.930999999999999991e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.000000000000000000e+01,1.000000000000000000e+00,7.835980000000000419e-04
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,5.500000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,6.000000000000000888e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,6.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,7.000000000000000666e-01,1.593149999999999991e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,7.500000000000000000e-01,3.033619999999999893e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,8.000000000000000444e-01,1.039219999999999988e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,8.500000000000000888e-01,2.243020000000000083e-03
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,9.000000000000000222e-01,3.168539999999999855e-04
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,9.500000000000000666e-01,3.131939999999999833e-04
6.500000000000000222e-01,2.000000000000000000e+03,3.500000000000000000e+01,1.000000000000000000e+00,1.743320000000000026e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,5.000000000000000278e-02,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,1.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,2.000000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,2.500000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,3.000000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,3.500000000000000333e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,4.500000000000000111e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,5.000000000000000000e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,5.500000000000000444e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,6.000000000000000888e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,6.500000000000000222e-01,1.000000000000000000e+00
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,7.000000000000000666e-01,3.212029999999999833e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,7.500000000000000000e-01,2.491650000000000201e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,8.000000000000000444e-01,1.675800000000000076e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,8.500000000000000888e-01,7.291860000000000485e-04
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,9.000000000000000222e-01,1.446189999999999976e-03
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,9.500000000000000666e-01,9.774880000000000981e-04
6.500000000000000222e-01,2.000000000000000000e+03,4.000000000000000000e+01,1.000000000000000000e+00,1.770689999999999894e-03
