t_order,conversion_order_z0p000,psi_mag_order_z0p000,conversion_order_z0p013,psi_mag_order_z0p013,conversion_order_z0p025,psi_mag_order_z0p025,conversion_order_z0p038,psi_mag_order_z0p038,conversion_order_z0p050,psi_mag_order_z0p050,conversion_order_z0p062,psi_mag_order_z0p062,conversion_order_z0p075,psi_mag_order_z0p075,conversion_order_z0p088,psi_mag_order_z0p088,conversion_order_z0p100,psi_mag_order_z0p100,conversion_order_z0p113,psi_mag_order_z0p113,conversion_order_z0p125,psi_mag_order_z0p125,conversion_order_z0p138,psi_mag_order_z0p138,conversion_order_z0p150,psi_mag_order_z0p150,conversion_order_z0p163,psi_mag_order_z0p163,conversion_order_z0p175,psi_mag_order_z0p175,conversion_order_z0p188,psi_mag_order_z0p188,conversion_order_z0p200,psi_mag_order_z0p200,t_cycle,conversion_cycle_z0p000,psi_mag_cycle_z0p000,conversion_cycle_z0p013,psi_mag_cycle_z0p013,conversion_cycle_z0p025,psi_mag_cycle_z0p025,conversion_cycle_z0p038,psi_mag_cycle_z0p038,conversion_cycle_z0p050,psi_mag_cycle_z0p050,conversion_cycle_z0p062,psi_mag_cycle_z0p062,conversion_cycle_z0p075,psi_mag_cycle_z0p075,conversion_cycle_z0p088,psi_mag_cycle_z0p088,conversion_cycle_z0p100,psi_mag_cycle_z0p100,conversion_cycle_z0p113,psi_mag_cycle_z0p113,conversion_cycle_z0p125,psi_mag_cycle_z0p125,conversion_cycle_z0p138,psi_mag_cycle_z0p138,conversion_cycle_z0p150,psi_mag_cycle_z0p150,conversion_cycle_z0p163,psi_mag_cycle_z0p163,conversion_cycle_z0p175,psi_mag_cycle_z0p175,conversion_cycle_z0p188,psi_mag_cycle_z0p188,conversion_cycle_z0p200,psi_mag_cycle_z0p200
1.000000000000000000e+01,9.112500000000000044e-01,8.679024642781009158e-01,6.632911392405063111e-01,5.587220350943747915e-01,9.717948717948717841e-01,9.588697773941986524e-01,9.142857142857142572e-01,8.780562695522423633e-01,1.710526315789473797e-02,8.257449288369865803e-01,6.666666666666672299e-03,7.900029667665812161e-01,2.702702702702689842e-03,8.532667006862507675e-01,8.219178082191773080e-03,8.437481481461159838e-01,5.555555555555545359e-03,8.296073996174334608e-01,5.633802816901398343e-03,8.121047115366342162e-01,1.142857142857143897e-02,7.819366982051680903e-01,8.695652173913019298e-03,7.763536565251689670e-01,8.823529411764681474e-03,7.514527596595809156e-01,2.537313432835819685e-02,7.230998807218820268e-01,3.030303030303029693e-02,7.024099141526976009e-01,2.769230769230768274e-02,6.878544540816756703e-01,3.906250000000000000e-02,6.641641833914261328e-01,1.000000000000000000e+01,2.912500000000000089e-01,7.253232038202005183e-02,3.379746835443037667e-01,1.281295730891193196e-01,3.192307692307692069e-01,3.384246592670207138e-02,4.493506493506493338e-01,2.063787476946208899e-01,2.868421052631579538e-01,2.192743715074790822e-01,3.506666666666666266e-01,8.800745707040955046e-02,3.581081081081080586e-01,1.102766407721960940e-01,2.054794520547945369e-01,1.584248638945289500e-01,2.402777777777777291e-01,1.144074407545244698e-01,2.112676056338028407e-01,6.758096995456645828e-02,1.957142857142857295e-01,8.469614808242470483e-02,1.768115942028984922e-01,2.573270049955893590e-01,1.602941176470588092e-01,1.900616676239583747e-01,1.268656716417910224e-01,2.381799477286030142e-01,1.787878787878788012e-01,1.631908392036759692e-01,1.630769230769230915e-01,2.908070666266554527e-01,1.703124999999999778e-01,2.760802645970915070e-01
1.100000000000000000e+01,9.362500000000000266e-01,9.053599077162629571e-01,7.848101265822784445e-01,6.919548847287659843e-01,9.833333333333333925e-01,9.756544278073053800e-01,9.441558441558441928e-01,9.201553876927526243e-01,5.263157894736839384e-03,8.557078575658868536e-01,4.000000000000003553e-03,8.125259611237046764e-01,-1.500301384628589695e-17,8.684963658530758801e-01,2.739726027397247719e-03,8.489073859968472302e-01,2.777777777777764873e-03,8.370717188508999262e-01,5.633802816901398343e-03,8.160777000384215052e-01,1.142857142857143897e-02,7.859429050509968429e-01,1.014492753623186076e-02,7.807218214575535331e-01,7.352941176470562112e-03,7.632649851132959906e-01,1.044776119402985974e-02,7.434411123283403144e-01,1.969696969696968156e-02,7.155537628298799246e-01,1.692307692307693651e-02,6.987634166869355345e-01,2.968749999999999167e-02,6.836471586278991541e-01,1.100000000000000000e+01,3.775000000000000022e-01,8.035079339994086189e-02,4.354430379746835333e-01,1.639788477212837936e-01,3.666666666666666408e-01,9.971835337589568526e-02,3.948051948051948257e-01,2.143339975365550765e-01,4.118421052631578982e-01,1.690460366290791328e-01,3.440000000000000280e-01,1.279098803845895860e-01,3.364864864864864358e-01,1.151018570658180473e-01,2.013698630136986079e-01,9.898705723477195517e-02,2.680555555555555469e-01,1.681703005884217436e-02,3.309859154929577496e-01,1.095088466745950811e-01,2.657142857142856807e-01,4.725264542858933353e-02,1.391304347826086696e-01,1.555434023030229096e-01,1.602941176470588092e-01,9.237322393421171229e-02,1.134328358208955140e-01,1.456290235495659724e-01,2.090909090909090495e-01,7.246766520317879379e-02,1.153846153846153910e-01,2.537315264211368326e-01,1.171875000000000000e-01,2.068098462356182388e-01
1.200000000000000000e+01,9.687500000000000000e-01,9.534501494572225067e-01,8.810126582278480223e-01,8.240344728832648125e-01,9.910256410256409465e-01,9.868898431436001761e-01,9.649350649350649789e-01,9.497014333462914237e-01,5.263157894736839384e-03,8.784779095116734826e-01,1.333333333333334590e-03,8.427253037022206517e-01,-1.500301384628589695e-17,8.743140168154689418e-01,1.369863013698616270e-03,8.585134317528176906e-01,0.000000000000000000e+00,8.366628278464389723e-01,4.225352112676060250e-03,8.178162614548575293e-01,8.571428571428578794e-03,7.933749113754480220e-01,7.246376811594176966e-03,7.840948204777277164e-01,7.352941176470562112e-03,7.673259167394256286e-01,8.955223880597022387e-03,7.491693316600727126e-01,1.060606060606058242e-02,7.375222454272142292e-01,1.692307692307693651e-02,7.070725298722896346e-01,1.718749999999998057e-02,6.957718286191243440e-01,1.200000000000000000e+01,3.687500000000000222e-01,5.867015851350667471e-02,3.316455696202531556e-01,1.475635456337371088e-01,2.807692307692307709e-01,1.249437373380515859e-01,2.467532467532467522e-01,2.577910975964841089e-01,3.723684210526316263e-01,1.583656765211452211e-01,2.626666666666667149e-01,1.866271349509497912e-01,2.824324324324323787e-01,1.115865695323591394e-01,2.863013698630136883e-01,7.819247086516697975e-02,3.138888888888888284e-01,8.898735865278843693e-02,3.450704225352113075e-01,1.684348909816490991e-01,3.442857142857143060e-01,1.515596004877289571e-01,1.565217391304347949e-01,9.685685313905260940e-02,1.999999999999999833e-01,2.011684617428891042e-02,2.149253731343283846e-01,2.046338192968102584e-02,2.469696969696969224e-01,1.400167400706072984e-01,1.461538461538461897e-01,1.663345649587001096e-01,1.562500000000000000e-01,1.197327753791752047e-01
1.300000000000000000e+01,9.825000000000000400e-01,9.738679325247342478e-01,9.177215189873417778e-01,8.783178169091185872e-01,9.961538461538461675e-01,9.943755892518680861e-01,9.753246753246752609e-01,9.645505753976821861e-01,2.631578947368416223e-03,8.897866668477336649e-01,1.333333333333334590e-03,8.598719017970058998e-01,-1.500301384628589695e-17,8.781977283049643423e-01,1.369863013698616270e-03,8.663510042124957788e-01,0.000000000000000000e+00,8.386298349093000981e-01,0.000000000000000000e+00,8.250265147254359777e-01,1.428571428571429871e-03,8.059631272583130945e-01,2.898550724637683797e-03,7.932005972640211455e-01,5.882352941176443618e-03,7.730529978597847629e-01,7.462686567164185901e-03,7.528518695600084909e-01,7.575757575757549080e-03,7.407312687473103230e-01,9.230769230769238567e-03,7.170065812110791859e-01,1.093749999999997502e-02,7.019159048632535036e-01,1.300000000000000000e+01,3.337499999999999911e-01,4.005855089740530117e-02,2.455696202531645334e-01,1.267872233310598229e-01,2.320512820512820318e-01,1.235098680268100213e-01,1.922077922077921885e-01,1.717965730158784177e-01,2.855263157894736836e-01,1.472614596559467803e-01,2.240000000000000324e-01,1.228629826269899555e-01,2.175675675675675380e-01,1.055417571390585979e-01,3.739726027397260455e-01,1.456612079450118613e-01,3.194444444444444198e-01,1.067780993462611322e-01,2.507042253521127306e-01,1.927068693638086805e-01,3.085714285714286076e-01,2.156965461012299579e-01,2.318840579710144956e-01,9.114720237067056030e-02,2.514705882352941124e-01,4.624999999999999251e-02,3.194029850746268329e-01,1.580100867033494283e-01,2.090909090909090495e-01,1.745037607044616912e-01,1.692307692307692402e-01,1.909351984313003292e-01,1.812499999999999389e-01,1.805503738572701578e-01
1.400000000000000000e+01,9.899999999999999911e-01,9.850380703302792362e-01,9.405063291139240667e-01,9.120606819176013680e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.844155844155844104e-01,9.775599406174539929e-01,1.315789473684204425e-03,8.992609813063167090e-01,1.333333333333334590e-03,8.694403731711565220e-01,-1.500301384628589695e-17,8.820855967535122799e-01,-1.520853458390625313e-17,8.661670234429382775e-01,0.000000000000000000e+00,8.445366703110055440e-01,0.000000000000000000e+00,8.270098623958482831e-01,0.000000000000000000e+00,8.056897278108986482e-01,2.898550724637683797e-03,7.911858188820120041e-01,4.411764705882324257e-03,7.747186989482053310e-01,7.462686567164185901e-03,7.548975509961599606e-01,7.575757575757549080e-03,7.427913990482120088e-01,1.384615384615385872e-02,7.164375845110304564e-01,1.249999999999997641e-02,7.045521627246630336e-01,1.400000000000000000e+01,3.387499999999999956e-01,2.211475751619278868e-02,2.379746835443037611e-01,1.388400608614099030e-01,2.884615384615384914e-01,8.885557101273948433e-02,2.064935064935064790e-01,2.238128403376356823e-01,2.065789473684210287e-01,1.394128311885245441e-01,2.306666666666666587e-01,1.153053012658134396e-01,2.364864864864864857e-01,6.357819988014765111e-02,3.712328767123287965e-01,2.035198086182276600e-01,2.930555555555555691e-01,9.125000000000003941e-02,1.788732394366197298e-01,2.149890985608340910e-01,1.914285714285714202e-01,2.564054406599049485e-01,3.550724637681159090e-01,1.660525142838854273e-01,3.279411764705882359e-01,1.762411345288040498e-01,3.104477611940298365e-01,2.154247258324819558e-01,1.969696969696969890e-01,1.668270062070288107e-01,1.553846153846153433e-01,1.938467500372395291e-01,1.781250000000000056e-01,1.586466198820511708e-01
1.500000000000000000e+01,9.949999999999999956e-01,9.925094457988800078e-01,9.594936708860759556e-01,9.403016470792763259e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.883116883116883633e-01,9.831542033170583839e-01,0.000000000000000000e+00,9.106591019695569056e-01,1.333333333333334590e-03,8.790380040134782025e-01,1.351351351351337549e-03,8.802902575287310238e-01,1.369863013698616270e-03,8.663510042124957788e-01,0.000000000000000000e+00,8.445366703110055440e-01,0.000000000000000000e+00,8.329653354131850707e-01,1.428571428571429871e-03,8.119603977411706808e-01,4.347826086956493169e-03,7.935255588196259424e-01,2.941176470588205329e-03,7.804455858674582691e-01,7.462686567164185901e-03,7.569438965339506664e-01,7.575757575757549080e-03,7.427913990482120088e-01,1.076923076923077920e-02,7.175032665430869372e-01,1.093749999999997502e-02,7.040030628484511555e-01,1.500000000000000000e+01,2.999999999999999889e-01,5.042011007524684757e-02,3.265822784810126778e-01,1.472455432262720632e-01,3.641025641025640858e-01,1.289137308435372165e-01,3.870129870129869198e-01,2.115271850141251520e-01,2.434210526315789824e-01,1.174401443289303376e-01,3.639999999999999902e-01,1.551662414960159608e-01,2.824324324324323787e-01,4.459890693727799199e-02,2.726027397260273877e-01,1.981516149315973585e-01,2.791666666666666186e-01,1.021105405920466336e-01,1.647887323943661997e-01,1.181167325149152375e-01,1.471428571428571030e-01,1.972030996206704245e-01,3.681159420289855100e-01,2.089519980761131990e-01,2.808823529411764164e-01,2.430695630884296132e-01,2.358208955223880243e-01,2.757149796438344014e-01,2.212121212121211933e-01,1.432273105940344848e-01,1.538461538461538547e-01,1.909351984313003847e-01,2.046874999999999944e-01,1.864512335706042800e-01
1.600000000000000000e+01,9.962499999999999689e-01,9.943803032542428699e-01,9.734177215189873111e-01,9.608012606673661526e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.935064935064935598e-01,9.906303233295455923e-01,0.000000000000000000e+00,9.183272837066314143e-01,1.333333333333334590e-03,8.944525210988003572e-01,1.351351351351337549e-03,8.822370358922821953e-01,1.369863013698616270e-03,8.683128396493974277e-01,0.000000000000000000e+00,8.465075309765411893e-01,0.000000000000000000e+00,8.309792792242174375e-01,0.000000000000000000e+00,8.116803558051653988e-01,2.898550724637683797e-03,7.952161655801521789e-01,1.470588235294086402e-03,7.780574769899715193e-01,5.970149253731348547e-03,7.544907222756286336e-01,6.060606060606032845e-03,7.423400501118068151e-01,7.692307692307698806e-03,7.185869380248990357e-01,7.812499999999972244e-03,7.091775606292123335e-01,1.600000000000000000e+01,3.074999999999999956e-01,1.252247978636817916e-01,4.303797468354430000e-01,1.675979191398269674e-01,4.115384615384615197e-01,1.398827634127950137e-01,5.038961038961038419e-01,2.845747924535832474e-01,3.736842105263158409e-01,1.965483401100094341e-01,4.373333333333332962e-01,2.162066430524279270e-01,3.216216216216216117e-01,5.874999999999996891e-02,2.013698630136986079e-01,1.642644590287260786e-01,2.263888888888888895e-01,1.139969846092432071e-01,2.028169014084507116e-01,1.339076174084207760e-01,1.842857142857143027e-01,7.488532900375086121e-02,3.028985507246376718e-01,2.787331833492381894e-01,1.808823529411764663e-01,2.326847384337873692e-01,1.582089552238805652e-01,2.936382766261919630e-01,2.424242424242424310e-01,1.422091329697218187e-01,1.476923076923076783e-01,1.965483401100096561e-01,1.906249999999999611e-01,1.905419901229123969e-01
1.700000000000000000e+01,9.975000000000000533e-01,9.962523525693678383e-01,9.848101265822785111e-01,9.775599406174539929e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.948051948051948035e-01,9.925094457988800078e-01,0.000000000000000000e+00,9.202470795933014314e-01,0.000000000000000000e+00,9.001284630540241638e-01,-1.500301384628589695e-17,8.820855967535122799e-01,1.369863013698616270e-03,8.683128396493974277e-01,0.000000000000000000e+00,8.465075309765411893e-01,0.000000000000000000e+00,8.329653354131850707e-01,0.000000000000000000e+00,8.136789523516017031e-01,2.898550724637683797e-03,7.972325178390556877e-01,2.941176470588205329e-03,7.784158592937325816e-01,7.462686567164185901e-03,7.548975509961599606e-01,6.060606060606032845e-03,7.443988766111888644e-01,4.615384615384619284e-03,7.258949218034247419e-01,4.687499999999969469e-03,7.143605094768327168e-01,1.700000000000000000e+01,4.400000000000000022e-01,1.726810643932911726e-01,4.189873417721519111e-01,1.758150661917231850e-01,3.564102564102564208e-01,1.505043604019498937e-01,3.948051948051948257e-01,2.927589665578153033e-01,4.684210526315789602e-01,2.456114818163026570e-01,3.066666666666666430e-01,2.588526366487312602e-01,3.175675675675675436e-01,7.207851621669256192e-02,2.054794520547945369e-01,9.068317098558036082e-02,2.486111111111110883e-01,2.168668946612197640e-02,3.605633802816901601e-01,1.710445848309731232e-01,2.571428571428571175e-01,5.766281297335380113e-02,1.753623188405797062e-01,3.559955231460081859e-01,1.529411764705882470e-01,1.967032981421512616e-01,1.029850746268656664e-01,2.280042488639192622e-01,2.560606060606060441e-01,1.797698181008147711e-01,1.538461538461538547e-01,1.462713659606692806e-01,1.781250000000000056e-01,2.212641238429764734e-01
1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,9.911392405063290667e-01,9.869040923514300623e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.948051948051948035e-01,9.925094457988800078e-01,0.000000000000000000e+00,9.202470795933014314e-01,0.000000000000000000e+00,9.020610081917962431e-01,-1.500301384628589695e-17,8.859775674361060060e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.504520856579750321e-01,0.000000000000000000e+00,8.369401113580348106e-01,0.000000000000000000e+00,8.176786884222921881e-01,1.449275362318841898e-03,8.009398775813325599e-01,1.470588235294086402e-03,7.821135227701924153e-01,4.477611940298511194e-03,7.622632829278870314e-01,4.545454545454515743e-03,7.460091738712063547e-01,6.153846153846159045e-03,7.263823029231921691e-01,6.249999999999970857e-03,7.148950971995822190e-01,1.800000000000000000e+01,4.099999999999999756e-01,1.594276873695407160e-01,3.050632911392404667e-01,1.917069704001396757e-01,2.230769230769230893e-01,1.927919863479808649e-01,2.168831168831168721e-01,3.290635386973160825e-01,3.736842105263158409e-01,2.553887967394029013e-01,1.786666666666666681e-01,2.489854413414568368e-01,2.932432432432432456e-01,1.003976468847751907e-01,2.835616438356164393e-01,6.055730756894647793e-02,2.861111111111110383e-01,3.783186487605384729e-02,3.760563380281690127e-01,2.015990761387561336e-01,3.557142857142857606e-01,1.545608698862683816e-01,1.246376811594202688e-01,2.763263469161057473e-01,1.632352941176470340e-01,9.707439157676973907e-02,1.507462686567164201e-01,7.908658230066600847e-02,2.196969696969696961e-01,2.459833581769304278e-01,1.507692307692307665e-01,9.945947667266309689e-02,1.593749999999999889e-01,2.058670687604018945e-01
1.900000000000000000e+01,9.962499999999999689e-01,9.943803032542428699e-01,9.936708860759494444e-01,9.906397869558843938e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.948051948051948035e-01,9.925094457988800078e-01,1.315789473684204425e-03,9.203438555779029917e-01,0.000000000000000000e+00,9.039946072848000780e-01,-1.500301384628589695e-17,8.859775674361060060e-01,-1.520853458390625313e-17,8.700871005249991574e-01,0.000000000000000000e+00,8.524257665626960856e-01,0.000000000000000000e+00,8.369401113580348106e-01,0.000000000000000000e+00,8.176786884222921881e-01,1.449275362318841898e-03,8.009398775813325599e-01,1.470588235294086402e-03,7.841426448676286354e-01,2.985074626865674274e-03,7.659471261125012642e-01,3.030303030302999509e-03,7.496790980146106342e-01,6.153846153846159045e-03,7.305263513385399365e-01,6.249999999999970857e-03,7.148950971995822190e-01,1.900000000000000000e+01,2.712499999999999911e-01,1.806541931425894587e-01,2.139240506329113667e-01,1.697102309821067467e-01,2.346153846153846145e-01,1.385697026770282558e-01,1.415584415584415501e-01,2.541929631205397389e-01,2.078947368421052710e-01,2.518959358544715088e-01,1.466666666666666674e-01,2.009469768371746901e-01,2.364864864864864857e-01,9.042434683203426360e-02,3.671232876712328674e-01,1.340300805789504945e-01,3.013888888888888729e-01,8.715109006776687595e-02,2.746478873239436846e-01,2.459833581769304278e-01,3.614285714285713769e-01,2.082328924545783222e-01,1.289855072463767793e-01,1.518068262628530229e-01,2.514705882352941124e-01,4.594493987372275101e-02,2.358208955223880243e-01,4.655306112384000744e-02,1.530303030303030443e-01,2.249618023131927935e-01,1.907692307692308020e-01,9.839334327077224607e-02,1.078124999999999917e-01,2.001522857726087679e-01
2.000000000000000000e+01,9.949999999999999956e-01,9.925094457988800078e-01,9.936708860759494444e-01,9.906397869558843938e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.961038961038960471e-01,9.943803032542428699e-01,0.000000000000000000e+00,9.202470795933014314e-01,1.333333333333334590e-03,9.041216386637365154e-01,-1.500301384628589695e-17,8.859775674361060060e-01,-1.520853458390625313e-17,8.681265748725816023e-01,0.000000000000000000e+00,8.484793382870321476e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.196798155377500450e-01,0.000000000000000000e+00,8.026323878339324258e-01,1.470588235294086402e-03,7.841426448676286354e-01,2.985074626865674274e-03,7.659471261125012642e-01,1.515151515151482841e-03,7.512936759350500315e-01,3.076923076923079522e-03,7.336893075410054754e-01,4.687499999999969469e-03,7.164441272702289920e-01,2.000000000000000000e+01,2.074999999999999900e-01,2.010635782532481097e-01,2.822784810126582333e-01,1.028424158603831878e-01,3.076923076923077094e-01,1.477540185578719301e-01,2.142857142857142738e-01,2.066284406852067768e-01,1.657894736842105143e-01,1.963574546585894753e-01,2.413333333333333441e-01,1.806282439155072472e-01,2.297297297297296870e-01,7.275816105427629354e-02,3.465753424657533888e-01,1.838435136195999409e-01,2.694444444444444864e-01,1.134198505553592612e-01,1.690140845070422781e-01,2.162608378787061469e-01,2.585714285714285632e-01,2.213911978828426996e-01,2.608695652173912416e-01,5.202163011671192411e-02,3.205882352941176183e-01,1.629608848773226870e-01,3.432835820895522305e-01,1.874291532819801209e-01,1.424242424242423977e-01,1.534804547817084086e-01,2.153846153846153688e-01,9.318161031018951102e-02,1.156249999999999639e-01,1.206298574151525027e-01
2.100000000000000000e+01,9.975000000000000533e-01,9.962523525693678383e-01,9.974683544303798444e-01,9.962523525693678383e-01,9.987179487179487225e-01,9.981255870380241202e-01,9.961038961038960471e-01,9.943803032542428699e-01,0.000000000000000000e+00,9.221679619245074511e-01,0.000000000000000000e+00,9.059292535844065686e-01,1.351351351351337549e-03,8.861336312881934463e-01,1.369863013698616270e-03,8.683128396493974277e-01,1.388888888888890026e-03,8.486947699261494504e-01,0.000000000000000000e+00,8.349522815706296175e-01,0.000000000000000000e+00,8.176786884222921881e-01,2.898550724637683797e-03,7.972325178390556877e-01,2.941176470588205329e-03,7.804455858674582691e-01,4.477611940298511194e-03,7.622632829278870314e-01,4.545454545454515743e-03,7.439516533350806204e-01,4.615384615384619284e-03,7.300353159265653424e-01,3.125000000000002776e-03,7.159139700410938056e-01,2.100000000000000000e+01,2.912500000000000089e-01,1.955800667246025137e-01,4.151898734177214556e-01,1.559046182766885003e-01,4.064102564102564097e-01,1.384681822658186401e-01,3.649350649350648901e-01,2.168344702762914633e-01,2.697368421052632192e-01,2.043472840533975821e-01,3.933333333333333681e-01,1.678215197762193134e-01,3.378378378378378288e-01,1.096371857537394856e-01,2.561643835616437825e-01,1.558595120613434082e-01,2.388888888888888729e-01,8.880280119455701004e-02,1.661971830985915777e-01,1.117125216795324949e-01,1.942857142857142561e-01,2.073191983391795001e-01,3.362318840579709978e-01,1.634634898073573372e-01,2.720588235294117418e-01,2.209461189973700723e-01,2.910447761194029925e-01,2.396709984541309513e-01,2.060606060606060275e-01,1.011187420807835163e-01,2.538461538461538325e-01,1.470703488130765957e-01,1.734374999999999667e-01,8.159541960183802622e-02
2.200000000000000000e+01,9.975000000000000533e-01,9.962523525693678383e-01,9.962025316455696000e-01,9.943803032542428699e-01,9.961538461538461675e-01,9.943803032542428699e-01,9.974025974025975128e-01,9.962523525693678383e-01,0.000000000000000000e+00,9.240899239251556541e-01,0.000000000000000000e+00,9.059292535844065686e-01,1.351351351351337549e-03,8.861336312881934463e-01,1.369863013698616270e-03,8.683128396493974277e-01,1.388888888888890026e-03,8.506697728848721107e-01,1.408450704225353489e-03,8.332157208670513127e-01,1.428571428571429871e-03,8.159628131845225729e-01,2.898550724637683797e-03,7.972325178390556877e-01,2.941176470588205329e-03,7.804455858674582691e-01,2.985074626865674274e-03,7.639034215789324289e-01,6.060606060606032845e-03,7.423400501118068151e-01,7.692307692307698806e-03,7.248027748981096252e-01,6.249999999999970857e-03,7.128102394747145576e-01,2.200000000000000000e+01,4.262500000000000178e-01,1.682121056880269971e-01,4.037974683544303667e-01,1.556789565098636308e-01,3.961538461538461342e-01,1.514667867883913999e-01,4.987012987012986454e-01,2.807022443800546996e-01,4.171052631578947567e-01,1.817922921908405876e-01,4.213333333333333375e-01,2.154247258324819836e-01,3.851351351351351426e-01,1.516832637438949305e-01,2.000000000000000111e-01,1.228820572744451223e-01,2.486111111111110883e-01,4.255511132637315730e-02,2.732394366197183344e-01,8.046738469715523923e-02,1.742857142857143216e-01,1.158932698649926402e-01,3.144927536231884035e-01,2.394949112194245111e-01,2.161764705882352755e-01,2.305801108075022643e-01,1.970149253731343364e-01,2.924145174234686340e-01,2.181818181818181435e-01,1.027055865082324576e-01,2.430769230769230793e-01,1.858090417606205469e-01,2.453124999999999611e-01,1.667567464902095231e-01
2.300000000000000000e+01,9.962499999999999689e-01,9.943803032542428699e-01,9.962025316455696000e-01,9.943803032542428699e-01,9.974358974358974450e-01,9.962523525693678383e-01,9.961038961038960471e-01,9.943803032542428699e-01,0.000000000000000000e+00,9.183272837066314143e-01,0.000000000000000000e+00,9.001284630540241638e-01,-1.500301384628589695e-17,8.840310727005018521e-01,-1.520853458390625313e-17,8.661670234429382775e-01,1.388888888888890026e-03,8.506697728848721107e-01,1.408450704225353489e-03,8.332157208670513127e-01,1.428571428571429871e-03,8.159628131845225729e-01,2.898550724637683797e-03,7.992496481075234138e-01,2.941176470588205329e-03,7.824760379717708991e-01,2.985074626865674274e-03,7.659471261125012642e-01,6.060606060606032845e-03,7.423400501118068151e-01,7.692307692307698806e-03,7.268758061044542362e-01,6.249999999999970857e-03,7.128102394747145576e-01,2.300000000000000000e+01,4.550000000000000155e-01,1.833200752781865561e-01,3.063291139240506000e-01,1.158932698649926402e-01,2.653846153846153855e-01,1.468789893075249930e-01,4.272727272727272485e-01,2.680164407270569371e-01,4.302631578947368474e-01,2.267880342963446982e-01,2.786666666666666736e-01,1.878288782376129340e-01,3.108108108108107448e-01,1.556639007605810365e-01,2.520547945205479090e-01,5.322417214010941033e-02,3.111111111111111160e-01,7.211102550927976640e-02,3.394366197183099065e-01,1.214431451338443546e-01,2.142857142857142738e-01,3.384246592670224485e-02,1.840579710144927550e-01,2.752300174399587851e-01,1.499999999999999944e-01,1.943418380071569307e-01,1.313432835820895761e-01,2.530192680409933392e-01,2.439393939393939004e-01,1.325176874986883080e-01,2.092307692307692202e-01,2.067191633593751798e-01,2.343750000000000000e-01,2.393774477681639146e-01
2.400000000000000000e+01,9.962499999999999689e-01,9.943803032542428699e-01,9.974683544303798444e-01,9.962523525693678383e-01,9.974358974358974450e-01,9.962523525693678383e-01,9.974025974025975128e-01,9.962523525693678383e-01,0.000000000000000000e+00,9.183272837066314143e-01,0.000000000000000000e+00,9.020610081917962431e-01,-1.500301384628589695e-17,8.859775674361060060e-01,-1.520853458390625313e-17,8.681265748725816023e-01,0.000000000000000000e+00,8.504520856579750321e-01,0.000000000000000000e+00,8.329653354131850707e-01,0.000000000000000000e+00,8.156783986351484605e-01,1.449275362318841898e-03,7.989240811866920033e-01,2.941176470588205329e-03,7.784158592937325816e-01,4.477611940298511194e-03,7.643083065752982463e-01,7.575757575757549080e-03,7.448521245858134021e-01,7.692307692307698806e-03,7.289493723846671713e-01,6.249999999999970857e-03,7.107258613558394833e-01,2.400000000000000000e+01,3.562500000000000111e-01,1.606870016522805866e-01,2.544303797468354111e-01,1.223659981367374444e-01,1.692307692307692402e-01,2.202129651042372682e-01,2.662337662337662114e-01,2.654506780929369314e-01,2.763157894736842368e-01,2.917966972054345520e-01,2.053333333333333399e-01,1.386542462386205765e-01,2.364864864864864857e-01,1.301621584793369590e-01,3.328767123287670882e-01,9.477770043633682029e-02,3.152777777777777124e-01,1.259153981846541925e-01,3.281690140845070491e-01,1.982698602914725050e-01,3.357142857142857428e-01,1.324469233315745675e-01,1.420289855072463803e-01,1.961305368880635058e-01,1.691176470588235115e-01,9.206824914160158246e-02,1.328358208955223718e-01,1.825128420139252861e-01,2.515151515151515249e-01,2.389952928406751109e-01,1.969230769230768952e-01,2.132376901488103327e-01,1.609374999999999556e-01,2.306817342140465854e-01
